,news,category,data_information,normalized_text,preprocessed,label
3398,full_texts/fake/817.txt,politica,full_texts/fake-meta-information/817-meta.txt,size_normalized_texts/fake/817.txt,preprocessed/fake/817.txt,fake
3399,full_texts/fake/818.txt,tv_celebridades,full_texts/fake-meta-information/818-meta.txt,size_normalized_texts/fake/818.txt,preprocessed/fake/818.txt,fake
3400,full_texts/fake/819.txt,politica,full_texts/fake-meta-information/819-meta.txt,size_normalized_texts/fake/819.txt,preprocessed/fake/819.txt,fake
3401,full_texts/fake/82.txt,politica,full_texts/fake-meta-information/82-meta.txt,size_normalized_texts/fake/82.txt,preprocessed/fake/82.txt,fake
3402,full_texts/fake/820.txt,tv_celebridades,full_texts/fake-meta-information/820-meta.txt,size_normalized_texts/fake/820.txt,preprocessed/fake/820.txt,fake
3403,full_texts/fake/821.txt,sociedade_cotidiano,full_texts/fake-meta-information/821-meta.txt,size_normalized_texts/fake/821.txt,preprocessed/fake/821.txt,fake
3404,full_texts/fake/822.txt,sociedade_cotidiano,full_texts/fake-meta-information/822-meta.txt,size_normalized_texts/fake/822.txt,preprocessed/fake/822.txt,fake
3405,full_texts/fake/823.txt,politica,full_texts/fake-meta-information/823-meta.txt,size_normalized_texts/fake/823.txt,preprocessed/fake/823.txt,fake
3406,full_texts/fake/824.txt,ciencia_tecnologia,full_texts/fake-meta-information/824-meta.txt,size_normalized_texts/fake/824.txt,preprocessed/fake/824.txt,fake
3407,full_texts/fake/825.txt,sociedade_cotidiano,full_texts/fake-meta-information/825-meta.txt,size_normalized_texts/fake/825.txt,preprocessed/fake/825.txt,fake
3408,full_texts/fake/826.txt,politica,full_texts/fake-meta-information/826-meta.txt,size_normalized_texts/fake/826.txt,preprocessed/fake/826.txt,fake
3409,full_texts/fake/827.txt,sociedade_cotidiano,full_texts/fake-meta-information/827-meta.txt,size_normalized_texts/fake/827.txt,preprocessed/fake/827.txt,fake
3410,full_texts/fake/828.txt,sociedade_cotidiano,full_texts/fake-meta-information/828-meta.txt,size_normalized_texts/fake/828.txt,preprocessed/fake/828.txt,fake
3411,full_texts/fake/829.txt,sociedade_cotidiano,full_texts/fake-meta-information/829-meta.txt,size_normalized_texts/fake/829.txt,preprocessed/fake/829.txt,fake
3412,full_texts/fake/83.txt,politica,full_texts/fake-meta-information/83-meta.txt,size_normalized_texts/fake/83.txt,preprocessed/fake/83.txt,fake
3413,full_texts/fake/830.txt,tv_celebridades,full_texts/fake-meta-information/830-meta.txt,size_normalized_texts/fake/830.txt,preprocessed/fake/830.txt,fake
3414,full_texts/fake/831.txt,sociedade_cotidiano,full_texts/fake-meta-information/831-meta.txt,size_normalized_texts/fake/831.txt,preprocessed/fake/831.txt,fake
3415,full_texts/fake/832.txt,tv_celebridades,full_texts/fake-meta-information/832-meta.txt,size_normalized_texts/fake/832.txt,preprocessed/fake/832.txt,fake
3416,full_texts/fake/833.txt,tv_celebridades,full_texts/fake-meta-information/833-meta.txt,size_normalized_texts/fake/833.txt,preprocessed/fake/833.txt,fake
3417,full_texts/fake/834.txt,ciencia_tecnologia,full_texts/fake-meta-information/834-meta.txt,size_normalized_texts/fake/834.txt,preprocessed/fake/834.txt,fake
3418,full_texts/fake/835.txt,ciencia_tecnologia,full_texts/fake-meta-information/835-meta.txt,size_normalized_texts/fake/835.txt,preprocessed/fake/835.txt,fake
3419,full_texts/fake/836.txt,sociedade_cotidiano,full_texts/fake-meta-information/836-meta.txt,size_normalized_texts/fake/836.txt,preprocessed/fake/836.txt,fake
3420,full_texts/fake/837.txt,sociedade_cotidiano,full_texts/fake-meta-information/837-meta.txt,size_normalized_texts/fake/837.txt,preprocessed/fake/837.txt,fake
3421,full_texts/fake/838.txt,sociedade_cotidiano,full_texts/fake-meta-information/838-meta.txt,size_normalized_texts/fake/838.txt,preprocessed/fake/838.txt,fake
3422,full_texts/fake/839.txt,sociedade_cotidiano,full_texts/fake-meta-information/839-meta.txt,size_normalized_texts/fake/839.txt,preprocessed/fake/839.txt,fake
3423,full_texts/fake/84.txt,politica,full_texts/fake-meta-information/84-meta.txt,size_normalized_texts/fake/84.txt,preprocessed/fake/84.txt,fake
3424,full_texts/fake/840.txt,sociedade_cotidiano,full_texts/fake-meta-information/840-meta.txt,size_normalized_texts/fake/840.txt,preprocessed/fake/840.txt,fake
3425,full_texts/fake/841.txt,sociedade_cotidiano,full_texts/fake-meta-information/841-meta.txt,size_normalized_texts/fake/841.txt,preprocessed/fake/841.txt,fake
3426,full_texts/fake/842.txt,tv_celebridades,full_texts/fake-meta-information/842-meta.txt,size_normalized_texts/fake/842.txt,preprocessed/fake/842.txt,fake
3427,full_texts/fake/843.txt,tv_celebridades,full_texts/fake-meta-information/843-meta.txt,size_normalized_texts/fake/843.txt,preprocessed/fake/843.txt,fake
3428,full_texts/fake/844.txt,tv_celebridades,full_texts/fake-meta-information/844-meta.txt,size_normalized_texts/fake/844.txt,preprocessed/fake/844.txt,fake
3429,full_texts/fake/845.txt,tv_celebridades,full_texts/fake-meta-information/845-meta.txt,size_normalized_texts/fake/845.txt,preprocessed/fake/845.txt,fake
3430,full_texts/fake/846.txt,tv_celebridades,full_texts/fake-meta-information/846-meta.txt,size_normalized_texts/fake/846.txt,preprocessed/fake/846.txt,fake
3431,full_texts/fake/847.txt,tv_celebridades,full_texts/fake-meta-information/847-meta.txt,size_normalized_texts/fake/847.txt,preprocessed/fake/847.txt,fake
3432,full_texts/fake/848.txt,sociedade_cotidiano,full_texts/fake-meta-information/848-meta.txt,size_normalized_texts/fake/848.txt,preprocessed/fake/848.txt,fake
3433,full_texts/fake/849.txt,sociedade_cotidiano,full_texts/fake-meta-information/849-meta.txt,size_normalized_texts/fake/849.txt,preprocessed/fake/849.txt,fake
3434,full_texts/fake/85.txt,politica,full_texts/fake-meta-information/85-meta.txt,size_normalized_texts/fake/85.txt,preprocessed/fake/85.txt,fake
3435,full_texts/fake/850.txt,sociedade_cotidiano,full_texts/fake-meta-information/850-meta.txt,size_normalized_texts/fake/850.txt,preprocessed/fake/850.txt,fake
3436,full_texts/fake/851.txt,sociedade_cotidiano,full_texts/fake-meta-information/851-meta.txt,size_normalized_texts/fake/851.txt,preprocessed/fake/851.txt,fake
3437,full_texts/fake/852.txt,sociedade_cotidiano,full_texts/fake-meta-information/852-meta.txt,size_normalized_texts/fake/852.txt,preprocessed/fake/852.txt,fake
3438,full_texts/fake/853.txt,sociedade_cotidiano,full_texts/fake-meta-information/853-meta.txt,size_normalized_texts/fake/853.txt,preprocessed/fake/853.txt,fake
3439,full_texts/fake/854.txt,sociedade_cotidiano,full_texts/fake-meta-information/854-meta.txt,size_normalized_texts/fake/854.txt,preprocessed/fake/854.txt,fake
3440,full_texts/fake/855.txt,politica,full_texts/fake-meta-information/855-meta.txt,size_normalized_texts/fake/855.txt,preprocessed/fake/855.txt,fake
3441,full_texts/fake/856.txt,tv_celebridades,full_texts/fake-meta-information/856-meta.txt,size_normalized_texts/fake/856.txt,preprocessed/fake/856.txt,fake
3442,full_texts/fake/857.txt,religiao,full_texts/fake-meta-information/857-meta.txt,size_normalized_texts/fake/857.txt,preprocessed/fake/857.txt,fake
3443,full_texts/fake/858.txt,sociedade_cotidiano,full_texts/fake-meta-information/858-meta.txt,size_normalized_texts/fake/858.txt,preprocessed/fake/858.txt,fake
3444,full_texts/fake/859.txt,tv_celebridades,full_texts/fake-meta-information/859-meta.txt,size_normalized_texts/fake/859.txt,preprocessed/fake/859.txt,fake
3445,full_texts/fake/86.txt,politica,full_texts/fake-meta-information/86-meta.txt,size_normalized_texts/fake/86.txt,preprocessed/fake/86.txt,fake
3446,full_texts/fake/860.txt,politica,full_texts/fake-meta-information/860-meta.txt,size_normalized_texts/fake/860.txt,preprocessed/fake/860.txt,fake
3447,full_texts/fake/861.txt,politica,full_texts/fake-meta-information/861-meta.txt,size_normalized_texts/fake/861.txt,preprocessed/fake/861.txt,fake
3448,full_texts/fake/862.txt,sociedade_cotidiano,full_texts/fake-meta-information/862-meta.txt,size_normalized_texts/fake/862.txt,preprocessed/fake/862.txt,fake
3449,full_texts/fake/863.txt,sociedade_cotidiano,full_texts/fake-meta-information/863-meta.txt,size_normalized_texts/fake/863.txt,preprocessed/fake/863.txt,fake
3450,full_texts/fake/864.txt,tv_celebridades,full_texts/fake-meta-information/864-meta.txt,size_normalized_texts/fake/864.txt,preprocessed/fake/864.txt,fake
3451,full_texts/fake/865.txt,politica,full_texts/fake-meta-information/865-meta.txt,size_normalized_texts/fake/865.txt,preprocessed/fake/865.txt,fake
3452,full_texts/fake/866.txt,tv_celebridades,full_texts/fake-meta-information/866-meta.txt,size_normalized_texts/fake/866.txt,preprocessed/fake/866.txt,fake
3453,full_texts/fake/867.txt,politica,full_texts/fake-meta-information/867-meta.txt,size_normalized_texts/fake/867.txt,preprocessed/fake/867.txt,fake
3454,full_texts/fake/868.txt,politica,full_texts/fake-meta-information/868-meta.txt,size_normalized_texts/fake/868.txt,preprocessed/fake/868.txt,fake
3455,full_texts/fake/869.txt,sociedade_cotidiano,full_texts/fake-meta-information/869-meta.txt,size_normalized_texts/fake/869.txt,preprocessed/fake/869.txt,fake
3456,full_texts/fake/87.txt,politica,full_texts/fake-meta-information/87-meta.txt,size_normalized_texts/fake/87.txt,preprocessed/fake/87.txt,fake
3457,full_texts/fake/870.txt,politica,full_texts/fake-meta-information/870-meta.txt,size_normalized_texts/fake/870.txt,preprocessed/fake/870.txt,fake
3458,full_texts/fake/871.txt,sociedade_cotidiano,full_texts/fake-meta-information/871-meta.txt,size_normalized_texts/fake/871.txt,preprocessed/fake/871.txt,fake
3459,full_texts/fake/872.txt,politica,full_texts/fake-meta-information/872-meta.txt,size_normalized_texts/fake/872.txt,preprocessed/fake/872.txt,fake
3460,full_texts/fake/873.txt,tv_celebridades,full_texts/fake-meta-information/873-meta.txt,size_normalized_texts/fake/873.txt,preprocessed/fake/873.txt,fake
3461,full_texts/fake/874.txt,sociedade_cotidiano,full_texts/fake-meta-information/874-meta.txt,size_normalized_texts/fake/874.txt,preprocessed/fake/874.txt,fake
3462,full_texts/fake/875.txt,sociedade_cotidiano,full_texts/fake-meta-information/875-meta.txt,size_normalized_texts/fake/875.txt,preprocessed/fake/875.txt,fake
3463,full_texts/fake/876.txt,politica,full_texts/fake-meta-information/876-meta.txt,size_normalized_texts/fake/876.txt,preprocessed/fake/876.txt,fake
3464,full_texts/fake/877.txt,politica,full_texts/fake-meta-information/877-meta.txt,size_normalized_texts/fake/877.txt,preprocessed/fake/877.txt,fake
3465,full_texts/fake/878.txt,politica,full_texts/fake-meta-information/878-meta.txt,size_normalized_texts/fake/878.txt,preprocessed/fake/878.txt,fake
3466,full_texts/fake/879.txt,sociedade_cotidiano,full_texts/fake-meta-information/879-meta.txt,size_normalized_texts/fake/879.txt,preprocessed/fake/879.txt,fake
3467,full_texts/fake/88.txt,politica,full_texts/fake-meta-information/88-meta.txt,size_normalized_texts/fake/88.txt,preprocessed/fake/88.txt,fake
3468,full_texts/fake/880.txt,sociedade_cotidiano,full_texts/fake-meta-information/880-meta.txt,size_normalized_texts/fake/880.txt,preprocessed/fake/880.txt,fake
3469,full_texts/fake/881.txt,ciencia_tecnologia,full_texts/fake-meta-information/881-meta.txt,size_normalized_texts/fake/881.txt,preprocessed/fake/881.txt,fake
3470,full_texts/fake/882.txt,tv_celebridades,full_texts/fake-meta-information/882-meta.txt,size_normalized_texts/fake/882.txt,preprocessed/fake/882.txt,fake
3471,full_texts/fake/883.txt,politica,full_texts/fake-meta-information/883-meta.txt,size_normalized_texts/fake/883.txt,preprocessed/fake/883.txt,fake
3472,full_texts/fake/884.txt,sociedade_cotidiano,full_texts/fake-meta-information/884-meta.txt,size_normalized_texts/fake/884.txt,preprocessed/fake/884.txt,fake
3473,full_texts/fake/885.txt,tv_celebridades,full_texts/fake-meta-information/885-meta.txt,size_normalized_texts/fake/885.txt,preprocessed/fake/885.txt,fake
3474,full_texts/fake/886.txt,tv_celebridades,full_texts/fake-meta-information/886-meta.txt,size_normalized_texts/fake/886.txt,preprocessed/fake/886.txt,fake
3475,full_texts/fake/887.txt,tv_celebridades,full_texts/fake-meta-information/887-meta.txt,size_normalized_texts/fake/887.txt,preprocessed/fake/887.txt,fake
3476,full_texts/fake/888.txt,tv_celebridades,full_texts/fake-meta-information/888-meta.txt,size_normalized_texts/fake/888.txt,preprocessed/fake/888.txt,fake
3477,full_texts/fake/889.txt,tv_celebridades,full_texts/fake-meta-information/889-meta.txt,size_normalized_texts/fake/889.txt,preprocessed/fake/889.txt,fake
3478,full_texts/fake/89.txt,politica,full_texts/fake-meta-information/89-meta.txt,size_normalized_texts/fake/89.txt,preprocessed/fake/89.txt,fake
3479,full_texts/fake/890.txt,politica,full_texts/fake-meta-information/890-meta.txt,size_normalized_texts/fake/890.txt,preprocessed/fake/890.txt,fake
3480,full_texts/fake/891.txt,sociedade_cotidiano,full_texts/fake-meta-information/891-meta.txt,size_normalized_texts/fake/891.txt,preprocessed/fake/891.txt,fake
3481,full_texts/fake/892.txt,tv_celebridades,full_texts/fake-meta-information/892-meta.txt,size_normalized_texts/fake/892.txt,preprocessed/fake/892.txt,fake
3482,full_texts/fake/893.txt,tv_celebridades,full_texts/fake-meta-information/893-meta.txt,size_normalized_texts/fake/893.txt,preprocessed/fake/893.txt,fake
3483,full_texts/fake/894.txt,sociedade_cotidiano,full_texts/fake-meta-information/894-meta.txt,size_normalized_texts/fake/894.txt,preprocessed/fake/894.txt,fake
3484,full_texts/fake/895.txt,tv_celebridades,full_texts/fake-meta-information/895-meta.txt,size_normalized_texts/fake/895.txt,preprocessed/fake/895.txt,fake
3485,full_texts/fake/896.txt,politica,full_texts/fake-meta-information/896-meta.txt,size_normalized_texts/fake/896.txt,preprocessed/fake/896.txt,fake
3486,full_texts/fake/897.txt,sociedade_cotidiano,full_texts/fake-meta-information/897-meta.txt,size_normalized_texts/fake/897.txt,preprocessed/fake/897.txt,fake
3487,full_texts/fake/898.txt,tv_celebridades,full_texts/fake-meta-information/898-meta.txt,size_normalized_texts/fake/898.txt,preprocessed/fake/898.txt,fake
3488,full_texts/fake/899.txt,politica,full_texts/fake-meta-information/899-meta.txt,size_normalized_texts/fake/899.txt,preprocessed/fake/899.txt,fake
3489,full_texts/fake/9.txt,politica,full_texts/fake-meta-information/9-meta.txt,size_normalized_texts/fake/9.txt,preprocessed/fake/9.txt,fake
3490,full_texts/fake/90.txt,politica,full_texts/fake-meta-information/90-meta.txt,size_normalized_texts/fake/90.txt,preprocessed/fake/90.txt,fake
3491,full_texts/fake/900.txt,sociedade_cotidiano,full_texts/fake-meta-information/900-meta.txt,size_normalized_texts/fake/900.txt,preprocessed/fake/900.txt,fake
3492,full_texts/fake/901.txt,sociedade_cotidiano,full_texts/fake-meta-information/901-meta.txt,size_normalized_texts/fake/901.txt,preprocessed/fake/901.txt,fake
3493,full_texts/fake/902.txt,politica,full_texts/fake-meta-information/902-meta.txt,size_normalized_texts/fake/902.txt,preprocessed/fake/902.txt,fake
3494,full_texts/fake/903.txt,politica,full_texts/fake-meta-information/903-meta.txt,size_normalized_texts/fake/903.txt,preprocessed/fake/903.txt,fake
3495,full_texts/fake/904.txt,tv_celebridades,full_texts/fake-meta-information/904-meta.txt,size_normalized_texts/fake/904.txt,preprocessed/fake/904.txt,fake
3496,full_texts/fake/905.txt,sociedade_cotidiano,full_texts/fake-meta-information/905-meta.txt,size_normalized_texts/fake/905.txt,preprocessed/fake/905.txt,fake
3497,full_texts/fake/906.txt,politica,full_texts/fake-meta-information/906-meta.txt,size_normalized_texts/fake/906.txt,preprocessed/fake/906.txt,fake
3498,full_texts/fake/907.txt,sociedade_cotidiano,full_texts/fake-meta-information/907-meta.txt,size_normalized_texts/fake/907.txt,preprocessed/fake/907.txt,fake
3499,full_texts/fake/908.txt,sociedade_cotidiano,full_texts/fake-meta-information/908-meta.txt,size_normalized_texts/fake/908.txt,preprocessed/fake/908.txt,fake
3500,full_texts/fake/909.txt,tv_celebridades,full_texts/fake-meta-information/909-meta.txt,size_normalized_texts/fake/909.txt,preprocessed/fake/909.txt,fake
3501,full_texts/fake/91.txt,politica,full_texts/fake-meta-information/91-meta.txt,size_normalized_texts/fake/91.txt,preprocessed/fake/91.txt,fake
3502,full_texts/fake/910.txt,tv_celebridades,full_texts/fake-meta-information/910-meta.txt,size_normalized_texts/fake/910.txt,preprocessed/fake/910.txt,fake
3503,full_texts/fake/911.txt,tv_celebridades,full_texts/fake-meta-information/911-meta.txt,size_normalized_texts/fake/911.txt,preprocessed/fake/911.txt,fake
3504,full_texts/fake/912.txt,sociedade_cotidiano,full_texts/fake-meta-information/912-meta.txt,size_normalized_texts/fake/912.txt,preprocessed/fake/912.txt,fake
3505,full_texts/fake/913.txt,sociedade_cotidiano,full_texts/fake-meta-information/913-meta.txt,size_normalized_texts/fake/913.txt,preprocessed/fake/913.txt,fake
3506,full_texts/fake/914.txt,tv_celebridades,full_texts/fake-meta-information/914-meta.txt,size_normalized_texts/fake/914.txt,preprocessed/fake/914.txt,fake
3507,full_texts/fake/915.txt,tv_celebridades,full_texts/fake-meta-information/915-meta.txt,size_normalized_texts/fake/915.txt,preprocessed/fake/915.txt,fake
3508,full_texts/fake/916.txt,tv_celebridades,full_texts/fake-meta-information/916-meta.txt,size_normalized_texts/fake/916.txt,preprocessed/fake/916.txt,fake
3509,full_texts/fake/917.txt,tv_celebridades,full_texts/fake-meta-information/917-meta.txt,size_normalized_texts/fake/917.txt,preprocessed/fake/917.txt,fake
3510,full_texts/fake/918.txt,sociedade_cotidiano,full_texts/fake-meta-information/918-meta.txt,size_normalized_texts/fake/918.txt,preprocessed/fake/918.txt,fake
3511,full_texts/fake/919.txt,tv_celebridades,full_texts/fake-meta-information/919-meta.txt,size_normalized_texts/fake/919.txt,preprocessed/fake/919.txt,fake
3512,full_texts/fake/92.txt,politica,full_texts/fake-meta-information/92-meta.txt,size_normalized_texts/fake/92.txt,preprocessed/fake/92.txt,fake
3513,full_texts/fake/920.txt,tv_celebridades,full_texts/fake-meta-information/920-meta.txt,size_normalized_texts/fake/920.txt,preprocessed/fake/920.txt,fake
3514,full_texts/fake/921.txt,tv_celebridades,full_texts/fake-meta-information/921-meta.txt,size_normalized_texts/fake/921.txt,preprocessed/fake/921.txt,fake
3515,full_texts/fake/922.txt,tv_celebridades,full_texts/fake-meta-information/922-meta.txt,size_normalized_texts/fake/922.txt,preprocessed/fake/922.txt,fake
3516,full_texts/fake/923.txt,tv_celebridades,full_texts/fake-meta-information/923-meta.txt,size_normalized_texts/fake/923.txt,preprocessed/fake/923.txt,fake
3517,full_texts/fake/924.txt,sociedade_cotidiano,full_texts/fake-meta-information/924-meta.txt,size_normalized_texts/fake/924.txt,preprocessed/fake/924.txt,fake
3518,full_texts/fake/925.txt,sociedade_cotidiano,full_texts/fake-meta-information/925-meta.txt,size_normalized_texts/fake/925.txt,preprocessed/fake/925.txt,fake
3519,full_texts/fake/926.txt,sociedade_cotidiano,full_texts/fake-meta-information/926-meta.txt,size_normalized_texts/fake/926.txt,preprocessed/fake/926.txt,fake
3520,full_texts/fake/927.txt,tv_celebridades,full_texts/fake-meta-information/927-meta.txt,size_normalized_texts/fake/927.txt,preprocessed/fake/927.txt,fake
3521,full_texts/fake/928.txt,sociedade_cotidiano,full_texts/fake-meta-information/928-meta.txt,size_normalized_texts/fake/928.txt,preprocessed/fake/928.txt,fake
3522,full_texts/fake/929.txt,tv_celebridades,full_texts/fake-meta-information/929-meta.txt,size_normalized_texts/fake/929.txt,preprocessed/fake/929.txt,fake
3523,full_texts/fake/93.txt,politica,full_texts/fake-meta-information/93-meta.txt,size_normalized_texts/fake/93.txt,preprocessed/fake/93.txt,fake
3524,full_texts/fake/930.txt,sociedade_cotidiano,full_texts/fake-meta-information/930-meta.txt,size_normalized_texts/fake/930.txt,preprocessed/fake/930.txt,fake
3525,full_texts/fake/931.txt,politica,full_texts/fake-meta-information/931-meta.txt,size_normalized_texts/fake/931.txt,preprocessed/fake/931.txt,fake
3526,full_texts/fake/932.txt,sociedade_cotidiano,full_texts/fake-meta-information/932-meta.txt,size_normalized_texts/fake/932.txt,preprocessed/fake/932.txt,fake
3527,full_texts/fake/933.txt,politica,full_texts/fake-meta-information/933-meta.txt,size_normalized_texts/fake/933.txt,preprocessed/fake/933.txt,fake
3528,full_texts/fake/934.txt,tv_celebridades,full_texts/fake-meta-information/934-meta.txt,size_normalized_texts/fake/934.txt,preprocessed/fake/934.txt,fake
3529,full_texts/fake/935.txt,politica,full_texts/fake-meta-information/935-meta.txt,size_normalized_texts/fake/935.txt,preprocessed/fake/935.txt,fake
3530,full_texts/fake/936.txt,sociedade_cotidiano,full_texts/fake-meta-information/936-meta.txt,size_normalized_texts/fake/936.txt,preprocessed/fake/936.txt,fake
3531,full_texts/fake/937.txt,politica,full_texts/fake-meta-information/937-meta.txt,size_normalized_texts/fake/937.txt,preprocessed/fake/937.txt,fake
3532,full_texts/fake/938.txt,politica,full_texts/fake-meta-information/938-meta.txt,size_normalized_texts/fake/938.txt,preprocessed/fake/938.txt,fake
3533,full_texts/fake/939.txt,politica,full_texts/fake-meta-information/939-meta.txt,size_normalized_texts/fake/939.txt,preprocessed/fake/939.txt,fake
3534,full_texts/fake/94.txt,politica,full_texts/fake-meta-information/94-meta.txt,size_normalized_texts/fake/94.txt,preprocessed/fake/94.txt,fake
3535,full_texts/fake/940.txt,sociedade_cotidiano,full_texts/fake-meta-information/940-meta.txt,size_normalized_texts/fake/940.txt,preprocessed/fake/940.txt,fake
3536,full_texts/fake/941.txt,sociedade_cotidiano,full_texts/fake-meta-information/941-meta.txt,size_normalized_texts/fake/941.txt,preprocessed/fake/941.txt,fake
3537,full_texts/fake/942.txt,tv_celebridades,full_texts/fake-meta-information/942-meta.txt,size_normalized_texts/fake/942.txt,preprocessed/fake/942.txt,fake
3538,full_texts/fake/943.txt,tv_celebridades,full_texts/fake-meta-information/943-meta.txt,size_normalized_texts/fake/943.txt,preprocessed/fake/943.txt,fake
3539,full_texts/fake/944.txt,sociedade_cotidiano,full_texts/fake-meta-information/944-meta.txt,size_normalized_texts/fake/944.txt,preprocessed/fake/944.txt,fake
3540,full_texts/fake/945.txt,sociedade_cotidiano,full_texts/fake-meta-information/945-meta.txt,size_normalized_texts/fake/945.txt,preprocessed/fake/945.txt,fake
3541,full_texts/fake/946.txt,politica,full_texts/fake-meta-information/946-meta.txt,size_normalized_texts/fake/946.txt,preprocessed/fake/946.txt,fake
3542,full_texts/fake/947.txt,sociedade_cotidiano,full_texts/fake-meta-information/947-meta.txt,size_normalized_texts/fake/947.txt,preprocessed/fake/947.txt,fake
3543,full_texts/fake/948.txt,politica,full_texts/fake-meta-information/948-meta.txt,size_normalized_texts/fake/948.txt,preprocessed/fake/948.txt,fake
3544,full_texts/fake/949.txt,sociedade_cotidiano,full_texts/fake-meta-information/949-meta.txt,size_normalized_texts/fake/949.txt,preprocessed/fake/949.txt,fake
3545,full_texts/fake/95.txt,politica,full_texts/fake-meta-information/95-meta.txt,size_normalized_texts/fake/95.txt,preprocessed/fake/95.txt,fake
3546,full_texts/fake/950.txt,sociedade_cotidiano,full_texts/fake-meta-information/950-meta.txt,size_normalized_texts/fake/950.txt,preprocessed/fake/950.txt,fake
3547,full_texts/fake/951.txt,tv_celebridades,full_texts/fake-meta-information/951-meta.txt,size_normalized_texts/fake/951.txt,preprocessed/fake/951.txt,fake
3548,full_texts/fake/952.txt,sociedade_cotidiano,full_texts/fake-meta-information/952-meta.txt,size_normalized_texts/fake/952.txt,preprocessed/fake/952.txt,fake
3549,full_texts/fake/953.txt,politica,full_texts/fake-meta-information/953-meta.txt,size_normalized_texts/fake/953.txt,preprocessed/fake/953.txt,fake
3550,full_texts/fake/954.txt,sociedade_cotidiano,full_texts/fake-meta-information/954-meta.txt,size_normalized_texts/fake/954.txt,preprocessed/fake/954.txt,fake
3551,full_texts/fake/955.txt,tv_celebridades,full_texts/fake-meta-information/955-meta.txt,size_normalized_texts/fake/955.txt,preprocessed/fake/955.txt,fake
3552,full_texts/fake/956.txt,politica,full_texts/fake-meta-information/956-meta.txt,size_normalized_texts/fake/956.txt,preprocessed/fake/956.txt,fake
3553,full_texts/fake/957.txt,tv_celebridades,full_texts/fake-meta-information/957-meta.txt,size_normalized_texts/fake/957.txt,preprocessed/fake/957.txt,fake
3554,full_texts/fake/958.txt,sociedade_cotidiano,full_texts/fake-meta-information/958-meta.txt,size_normalized_texts/fake/958.txt,preprocessed/fake/958.txt,fake
3555,full_texts/fake/959.txt,ciencia_tecnologia,full_texts/fake-meta-information/959-meta.txt,size_normalized_texts/fake/959.txt,preprocessed/fake/959.txt,fake
3556,full_texts/fake/96.txt,politica,full_texts/fake-meta-information/96-meta.txt,size_normalized_texts/fake/96.txt,preprocessed/fake/96.txt,fake
3557,full_texts/fake/960.txt,sociedade_cotidiano,full_texts/fake-meta-information/960-meta.txt,size_normalized_texts/fake/960.txt,preprocessed/fake/960.txt,fake
3558,full_texts/fake/961.txt,sociedade_cotidiano,full_texts/fake-meta-information/961-meta.txt,size_normalized_texts/fake/961.txt,preprocessed/fake/961.txt,fake
3559,full_texts/fake/962.txt,sociedade_cotidiano,full_texts/fake-meta-information/962-meta.txt,size_normalized_texts/fake/962.txt,preprocessed/fake/962.txt,fake
3560,full_texts/fake/963.txt,sociedade_cotidiano,full_texts/fake-meta-information/963-meta.txt,size_normalized_texts/fake/963.txt,preprocessed/fake/963.txt,fake
3561,full_texts/fake/964.txt,tv_celebridades,full_texts/fake-meta-information/964-meta.txt,size_normalized_texts/fake/964.txt,preprocessed/fake/964.txt,fake
3562,full_texts/fake/965.txt,politica,full_texts/fake-meta-information/965-meta.txt,size_normalized_texts/fake/965.txt,preprocessed/fake/965.txt,fake
3563,full_texts/fake/966.txt,politica,full_texts/fake-meta-information/966-meta.txt,size_normalized_texts/fake/966.txt,preprocessed/fake/966.txt,fake
3564,full_texts/fake/967.txt,tv_celebridades,full_texts/fake-meta-information/967-meta.txt,size_normalized_texts/fake/967.txt,preprocessed/fake/967.txt,fake
3565,full_texts/fake/968.txt,tv_celebridades,full_texts/fake-meta-information/968-meta.txt,size_normalized_texts/fake/968.txt,preprocessed/fake/968.txt,fake
3566,full_texts/fake/969.txt,ciencia_tecnologia,full_texts/fake-meta-information/969-meta.txt,size_normalized_texts/fake/969.txt,preprocessed/fake/969.txt,fake
3567,full_texts/fake/97.txt,politica,full_texts/fake-meta-information/97-meta.txt,size_normalized_texts/fake/97.txt,preprocessed/fake/97.txt,fake
3568,full_texts/fake/970.txt,sociedade_cotidiano,full_texts/fake-meta-information/970-meta.txt,size_normalized_texts/fake/970.txt,preprocessed/fake/970.txt,fake
3569,full_texts/fake/971.txt,tv_celebridades,full_texts/fake-meta-information/971-meta.txt,size_normalized_texts/fake/971.txt,preprocessed/fake/971.txt,fake
3570,full_texts/fake/972.txt,tv_celebridades,full_texts/fake-meta-information/972-meta.txt,size_normalized_texts/fake/972.txt,preprocessed/fake/972.txt,fake
3571,full_texts/fake/973.txt,politica,full_texts/fake-meta-information/973-meta.txt,size_normalized_texts/fake/973.txt,preprocessed/fake/973.txt,fake
3572,full_texts/fake/974.txt,tv_celebridades,full_texts/fake-meta-information/974-meta.txt,size_normalized_texts/fake/974.txt,preprocessed/fake/974.txt,fake
3573,full_texts/fake/975.txt,politica,full_texts/fake-meta-information/975-meta.txt,size_normalized_texts/fake/975.txt,preprocessed/fake/975.txt,fake
3574,full_texts/fake/976.txt,economia,full_texts/fake-meta-information/976-meta.txt,size_normalized_texts/fake/976.txt,preprocessed/fake/976.txt,fake
